"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"St. Kitts and Nevis","KNA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2133928571429","98.2971938775511","98.3809948979592","98.4647959183674","98.5485969387755","98.6323979591837","98.7161989795918","98.8","98.8838010204082","98.9676020408163","98.9676020408163","98.9676020408163","98.9676020408163","98.9676020408163","","","","","","",
"Korea, Rep.","KOR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5528739381508","98.5528739381508","98.5528739381508","98.5528739381508","98.5528739381508","98.6651267618347","98.7773795855187","98.8896324092026","99.0018852328866","99.1141380565705","99.2263908802545","99.3386437039384","99.4508965276223","99.5631493513063","99.6754021749902","99.7876549986742","","",
"Kuwait","KWT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Latin America & Caribbean (excluding high income)","LAC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0604848405084","90.5045136040508","90.9546794865125","91.3988721605299","91.8303886585386","92.2547003802949","92.6733966212208","93.0867604236272","93.4905077719449","93.8631040644747","94.2293299409663","94.5920249639811","94.9493724778346","95.2921677426305","95.6326734285022","96.0172270494164","96.3489666849165","96.4864821035275","","",
"Lao PDR","LAO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5160589525768","48.8248145212491","51.1248236789426","53.4133290511978","55.6901470175997","57.8862572899542","59.9411933444242","61.9868357930971","64.023794217757","66.0505668061032","68.0674489585917","70.074136380639","72.0705630712574","74.0554409132488","76.0292334655349","77.9914153104438","79.941901992627","82.0618968646825","","",
"Lebanon","LBN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.3944002554621","85.851986397759","86.309572540056","86.767158682353","87.2247448246499","87.6823309669468","88.1399171092437","88.5975032515406","89.0550893938375","89.5126755361344","89.9702616784313","90.4278478207283","90.8854339630252","91.3430201053221","91.800606247619","92.2581923899159","92.6","92.6","","",
"Liberia","LBR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1735978808969","63.039946209288","63.9036666060885","64.764190356884","65.6217817543706","66.4761642799921","67.0587255136072","67.6317688682657","68.1951081851275","68.7515198074949","69.3009517848353","69.8435929346117","70.3789191079191","70.9073634337398","71.4284276157321","71.9423144651017","72.4490013718414","72.9480309493773","","",
"Libya","LBY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2973684210526","85.1868421052632","86.0763157894735","86.965789473684","87.8552631578946","88.7447368421051","89.6342105263157","90.5236842105262","91.4131578947367","92.3026315789473","93.1921052631578","94.0815789473684","94.9710526315789","95.8605263157895","96.75","97.6394736842103","98.5289473684209","98.5289473684209","","",
"St. Lucia","LCA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4808394174772","88.4625385762688","88.3929734376387","89.1772486074363","89.9725078810595","90.7786192101103","91.5949567718514","92.4212082180594","93.2568840649156","94.1017113548157","94.9584874271445","95.8390686175663","96.644253558596","97.4260781736031","98.162550468914","98.1624052829359","98.1622264882945","98.1620014170546","","",
"Latin America & Caribbean","LCN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3312411136387","90.765326589274","91.2040848957929","91.6359618234596","92.0557576986734","92.4694307878716","92.8778630755954","93.281267575211","93.6756032713269","94.0404007992429","94.3991627173295","94.754384392363","95.1044672997791","95.4419036315396","95.7748954422518","96.1502949915729","96.4698275276009","96.6187720698544","","",
"Least developed countries: UN classification","LDC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6390755344685","51.3628583692807","52.1465784477064","52.9707592986005","53.7948600798802","54.6622845255605","55.5205273564893","56.3615364502836","57.2405325072495","58.1161691383277","58.989132960895","59.645213836886","60.4981710130436","61.359186956385","62.2248200660365","63.0432612279727","63.7743721051666","64.5740435713527","","",
"Low income","LIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5021266061885","42.162556620063","42.9317691552927","43.7760020729442","44.6224191488306","45.5679914678383","46.5317538871251","47.4845965469364","48.4963209744583","49.4775952637848","50.4203041647052","51.138058756626","51.9870619118318","52.8351224628343","53.6914358530192","54.5676121887859","55.3797497370585","56.1778815149701","","",
"Liechtenstein","LIE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Sri Lanka","LKA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5481533174537","80.1552262240235","80.7364897308646","81.3173923058704","81.8977470867932","82.4773902711533","83.0566537435914","83.6352177020279","84.2133871966932","84.7910076515253","85.3679458660139","85.9444675906244","86.520445842465","87.0978334684993","87.6764433546863","88.2559676380918","88.8359846160092","89.4162924258355","","",
"Lower middle income","LMC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6986776722511","77.224102025629","77.9338702077942","78.6527743846473","79.3642197110553","80.07217992673","80.7768660712768","81.4796534961508","82.1799293263713","82.8715414080076","83.5651790348339","84.2577617315281","84.947398707138","85.6416113986218","86.343563737611","87.0225664874244","87.6793427832531","88.3195913873102","","",
"Low & middle income","LMY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7799079435429","78.187416241284","78.8480694793893","79.5107086671288","80.1618497318357","80.8102916913058","81.4472514858811","82.0724438120273","82.6952476753326","83.3023237015508","83.9011539355543","84.4146803837241","84.9889242239566","85.5593663134434","86.1290125035829","86.6850221389711","87.2093262538304","87.6832186032354","","",
"Lesotho","LSO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4661309108153","67.4587549240116","67.4655432161296","67.4866658539431","67.5228486688529","67.5736414203626","67.6399690178488","67.69918076812","67.7717389282146","67.8571367289734","67.9563345424296","68.0693208837491","68.160041430743","68.2610302159713","68.3727020424848","68.4954980426506","68.6289117890435","68.6499375846189","","",
"Late-demographic dividend","LTE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1990897218205","84.5254854087256","85.2721645358567","86.0058002230691","86.7233028388643","87.5932356900823","88.2564093604223","88.8967876483864","89.5195853038383","90.1218423785532","90.7122753643741","91.2762220919128","91.8190351822391","92.3448217131247","92.8740965057808","93.3767024758657","93.8394719739419","94.2872499467978","","",
"Lithuania","LTU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6695672040401","90.1167330057788","90.5603091586483","91.0054072917516","91.4520226763437","91.9138684482917","92.3892526701637","92.8634417105673","93.3364464340947","93.7976523852775","94.2487405450081","94.7096082104129","95.186393486853","95.661017895814","96.1335983943188","96.6041369973419","97.0737435855441","97.5420681037655","","",
"Luxembourg","LUX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000001749448","100.000001733173","100","99.9999982944289","100.000001688595","100.000000833191","100.000000819389","100.000003214258","99.9999992136347","99.9999976940205","99.9999992489112","100.000002201037","99.987199041322","99.9652452580433","99.9446015010472","99.9251719959136","99.9068714203546","99.8896031910585","","",
"Latvia","LVA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8105534947702","97.8070744724538","97.8553888052822","97.9053388284303","97.9592333424994","98.0128433075783","98.0631753781448","98.1128829612304","98.1628068925037","98.2137558060202","98.2655434210762","98.3172707983713","98.3689170195735","98.4204850717028","98.4719581893849","98.5233594898164","98.574786371782","98.6261823719404","","",
"Macao SAR, China","MAC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"St. Martin (French part)","MAF","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.298398424306","63.5154473979394","64.9616434875232","66.4160458233742","67.8788012031119","69.4577759714164","71.0564777405592","72.6502565388812","74.237892646136","75.8182774200184","77.3920503798489","78.9572350486581","80.5136122994184","82.0601761221609","83.5966836560446","85.1222045722722","86.6364419437394","86.7785126631488","","",
"Monaco","MCO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Moldova","MDA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2463956502386","83.5205691363756","83.7984646460362","84.080082149208","84.3656203058545","84.6901430243493","85.0511574662824","85.4125859623249","85.774439503759","86.1367082479245","86.499402673218","86.8625098062505","87.2260362081041","87.5899907548356","87.9543551348367","88.3177586970408","88.6850614286006","89.0556526526621","","",
"Madagascar","MDG","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7685111001278","36.6705348486581","37.5802687299351","38.4972710074432","39.421992776655","40.5036229615716","41.5978267969691","42.7041911112255","43.8236985242404","44.9540601179058","46.0962387735797","47.2497952807509","48.4147498324706","49.5906490787482","50.7779933020983","51.97582900058","53.1846496293679","54.4039816407791","","",
"Maldives","MDV","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4974070325094","93.0206488811831","93.5321003334632","94.0310572238287","94.5170927248052","94.9894390820589","95.438260021825","95.8531642060306","96.2812118530049","96.704519248085","97.12307434009","97.5368399295056","97.945780023935","98.3498443950956","98.7490042877348","99.1432201845264","99.2392118110835","99.2562009878925","","",
"Middle East & North Africa","MEA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6468645885037","87.8178794117149","88.1165128677097","88.5284557238798","88.9474446289204","89.3710114914265","89.8129546814542","90.2560026430157","90.6947060666159","91.1281671449808","91.5577481389762","91.9738152046966","92.3843953134784","92.7926713058415","93.216487456313","93.6356456074131","93.9278032339418","94.0868308584147","","",
"Mexico","MEX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0396604352977","89.7639267410254","90.4832633747243","91.1976475872449","91.9072297222809","92.6116531040207","93.3110835062324","94.0054003310849","94.6780529761079","95.2218232511325","95.7601903101654","96.2935747392096","96.8217268885942","97.3448311946988","97.8628879620953","98.3757905568213","98.8836793751173","99.3182188903489","","",
"Marshall Islands","MHL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9455098489006","76.7785602837433","76.6132222625597","76.4494963735465","76.2877131984563","77.2988745356964","78.2476188870649","79.1619238383302","80.101503234416","81.0655267426469","82.0537518268465","83.0668442246142","84.1045666627355","85.1659259319418","86.2504770775229","87.3574840871447","88.4864378845729","","",
"Middle income","MIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8942465781571","81.3251513287093","82.0236729339008","82.7201904763967","83.4048553090334","84.0775254123884","84.7355851941971","85.382128223641","86.0193646078673","86.6404624426074","87.2543867091224","87.8569759228559","88.4501487767683","89.0379667363521","89.6240729706028","90.1937905706812","90.736083802655","91.2074011206645","","",
"North Macedonia","MKD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3146846452693","99.3119456650821","99.30920074761","99.3064558268413","99.3037036893387","99.3035484781262","98.5643692788959","97.7933534605648","97.0241335911843","96.2558546902706","95.4876939746751","94.7187679639383","93.9482681391741","93.1753110272537","93.1695563296168","93.1620512868511","93.1526666551816","93.1414628465258","","",
"Mali","MLI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7451334069224","50.4530937843948","52.2251036755982","53.9959762972774","55.7658800563314","57.5325069720029","59.2970593478632","61.0576190097347","62.8146362977258","64.5659513695512","66.3098744790465","68.0457360430397","69.7729065031929","71.4907916074873","73.1991017411627","74.8970316352499","76.5843496799287","78.2608295772641","","",
"Malta","MLT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000000961685","100.00000286708","100.000002851733","99.9999995269602","100.000000470942","100.000001875526","99.9999971989406","99.9999967461225","99.9999981487803","100","100.000003208633","100.000002735419","100.000003626233","100.000002253239","100.000001792747","99.9999991079152","99.9999982230858","100.000002213549","","",
"Myanmar","MMR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2678787017196","48.3066262698563","50.3842228683964","52.5007382965634","54.655946613146","56.8496160961009","59.0812431604463","61.3508699553703","63.6582584339926","66.0029377542224","68.3851304129501","70.8041442234569","73.2599550097131","75.7521345943812","78.2808100755949","79.9147625358524","80.8442636740851","81.7740485261655","","",
"Middle East & North Africa (excluding high income)","MNA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3946203708824","86.6662815962927","86.9911610349363","87.4299947635552","87.8727315619197","88.3163409291838","88.7661048097487","89.2162290195909","89.663887935289","90.109997006133","90.5597726008575","90.9993728981021","91.4360592523717","91.8727564864517","92.3230994391959","92.7647700165787","93.0692209317956","93.2229372744123","","",
"Montenegro","MNE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7711671356529","95.8223145287289","95.8712622913625","95.9179709207903","95.9624952615779","95.9743877709107","96.0290852010932","96.0082648266701","96.3069935875772","97.0646211591001","97.0533559517928","97.042050109391","","",
"Mongolia","MNG","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8168067751584","63.3626247123304","64.8988933623391","66.4243569998987","67.9378131682935","69.4359692012233","70.920459836639","72.3897016760998","73.8432047794428","75.2775586256843","76.6954082516353","77.8236631858872","78.8020191440101","79.7889843887656","80.784068494898","81.7881042566894","82.8005776070329","83.3131150071165","","",
"Northern Mariana Islands","MNP","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8436215951858","97.052725714739","97.2618298342922","97.4709339538454","97.6800380733986","97.8891421929518","98.098246312505","98.3073504320582","98.5164545516114","98.7255586711646","98.9346627907178","99.143766910271","99.3528710298242","99.5619751493774","99.7710792689306","99.9801833884838","100","100","","",
"Mozambique","MOZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8965710725225","21.4029595074383","23.392324062278","25.3902556688032","27.3972145163744","29.4126192445651","31.437420153518","33.4700429794652","35.6516345185536","37.8522599712364","40.0607482650875","42.2759012343978","44.4975048950237","46.7253337426052","48.9591635937231","51.1987759754268","53.4439342451485","55.693975618687","","",
"Mauritania","MRT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9955269450152","42.0162098792475","43.7079988247467","45.4159827486183","47.1399008401626","48.8782642963377","50.6312219773467","52.3985067544002","54.1802554837701","55.9737656918127","57.7803930937467","59.5994641254351","61.4303064312731","63.2714511480842","65.1194559732987","66.9733068843865","68.8320178372271","70.6961876450991","","",
"Mauritius","MUS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.279775935552","99.3241743979268","99.3686952629739","99.4133366866344","99.4581086859217","99.5030092001654","99.5480292887156","99.5931792856807","99.6384499870668","99.6838494540066","99.7293733787934","99.7750217557443","99.8207930926336","99.8666919064201","99.8665868606367","99.8664818170698","99.8663966505618","99.8663313545971","","",
"Malawi","MWI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9420746952472","53.8962268463375","54.8470163840412","55.7948097863462","56.7392235296364","57.6806029415617","58.618589061965","59.5534983403009","60.4850041085615","61.4165813241217","62.3478472914093","63.2786917926542","64.2084385074463","65.137199267221","66.0640591396728","66.9893135047537","67.9118401090138","68.8318767609239","","",
"Malaysia","MYS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3662857853026","97.4159911925011","97.3463855272819","97.2814441648152","97.2210791651762","97.1649659260426","97.1131636335568","97.0655220010769","97.021946408024","96.9821000174059","96.9460132602549","96.9033400744335","96.861988894914","96.8234308987651","96.7878332555572","96.7548659628374","96.7246158652168","96.6959389054281","","",
"North America","NAC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2031951611679","99.2099364193266","99.2167485174392","99.2235176725583","99.2302528712542","99.2369282415777","99.2437357551088","99.250522972455","99.2574488917747","99.2644702462232","99.2715709436413","99.2787978356422","99.2861866810335","","",
"Namibia","NAM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6693801560501","76.9134802452636","77.2611788770045","77.6274459456355","77.9931052412823","78.3565404202242","78.7185788021321","79.0785413783933","79.4366435503143","79.791048659345","80.143460150559","80.4923622714387","80.8459627971111","81.1961001675944","81.5427174881747","81.8849353752577","82.2180572540099","82.5410988714744","","",
"New Caledonia","NCL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5162468191534","94.5162468191534","94.5162468191534","94.8599861598493","95.2037255005453","95.5474648412413","95.8912041819373","96.2349435226333","96.5786828633293","96.9224222040252","97.2661615447213","97.6099008854172","97.9536402261132","98.2973795668092","98.6411189075052","98.9848582482012","99.3285975888972","99.3285975888972","","",
"Niger","NER","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.660651902938","36.6732567614026","37.6177887569928","38.5497928111453","39.4685896248907","40.3735691224517","41.2659561726224","42.1451293944208","43.0105341002704","43.8632883768507","44.7028224917976","45.5286323037196","46.3417357128832","47.141612016389","47.9350721680783","48.7222694050582","49.5015623708971","50.2730650635092","","",
"Nigeria","NGA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1510026814615","49.2953231276425","50.6863499040854","52.0778990567281","53.4695570062202","54.8605582265506","56.2512390994534","57.641566343586","59.0315042845497","60.4196453085613","61.8070196313445","63.1895514470383","64.5673352182727","65.9398060604651","67.3070797129436","68.6692709981251","70.0255277528693","71.376630701811","","",
"Nicaragua","NIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.2171096576032","81.2132823320035","81.210501792077","81.2090883496399","81.2090399358557","81.2117234750909","81.2310230012504","81.2516884820904","81.2744168779342","81.2984980691415","81.3242819048373","81.3517610553114","81.3809360085451","81.4118043417296","81.4439857087742","81.473544582733","81.504740578563","81.5247635350893","","",
"Netherlands","NLD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000003065901","99.9999984758467","100.000003030853","100","99.999998501026","100.000001491649","100.00000297004","99.9999970419848","99.999998526498","100","100","100","100.000002181243","100.000002174688","100.000000722765","99.9999992793321","99.9999992814038","99.9999992834541","","",
"Norway","NOR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999972869449","100.000002698793","100","100.000002671061","100","100","99.9999973877918","100","100","100.000001264406","100.000002498431","99.9999987663672","99.9999987822212","99.999997595669","100","100","99.9999965153923","100.000004601753","","",
"Nepal","NPL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9870660650354","80.588925057364","81.146351759477","81.6985170234207","82.245319537575","82.7866323675881","83.3223467895048","83.8524216991322","84.3766368035122","84.8948825178975","85.4070330750963","85.9130353711115","86.4129317248465","86.9063643672967","87.3932623974856","87.8733267445808","88.3464059621855","88.8122495223807","","",
"Nauru","NRU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7696241412058","96.0173114930826","96.2649988449593","96.512686196836","96.7603735487128","97.0080609005895","97.2557482524662","97.5034356043429","97.7511229562197","97.9988103080964","98.2464976599731","98.4941850118498","98.7418723637265","98.9895597156033","99.23724706748","99.4849344193568","99.4849344193568","99.4849344193568","","",
"New Zealand","NZL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000003163264","99.9999968763459","99.999998459955","99.9999984824936","99.9999985042009","100.00000295187","100","100","99.9999985733867","99.999997176574","100","100","100.000001366129","100","100.000001336526","100","99.9999986904668","100","","",
"OECD members","OED","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4533203016428","97.5607894190186","97.7357294948512","97.85530481344","97.9749275152798","98.3328548902366","98.4266454172377","98.5245446890757","98.6210751182439","98.7072450614664","98.8032744278865","98.8975782948906","98.9923540998148","99.0849315156697","99.1768588469661","99.2680476625647","99.3441030228218","99.4191534975099","","",
"Oman","OMN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3391965859327","76.3335611958378","76.3279247382311","76.4175311622554","76.5789962001053","78.1313610460329","79.6686175547721","81.191013783715","82.6983208669546","84.1913110671105","85.7742449507938","87.4049009872277","88.9913147323897","90.5371247093982","91.5667997099478","91.7599974337648","91.9380784188944","","",
"Other small states","OSS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8320676362307","80.1073344321331","79.0670776013235","79.3948098402015","79.761455491567","80.1665449536165","81.0765502123055","81.622177746516","82.1724484948223","82.7143438567438","83.217930528437","83.6727554716613","84.0850965942386","84.4560876538192","84.79904795668","85.1922563749967","85.516595073044","85.7210579870658","","",
"Pakistan","PAK","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9966848527735","86.0553843795748","86.4055773388306","86.7541981311773","87.1013549378132","87.4468989304869","87.7909372233467","88.1334230925875","88.4742466369967","88.8133882647952","89.150914486102","89.4868001822882","89.8210159631042","90.1533922774244","90.4840602158499","90.8129869693713","91.1401418048437","91.4654507329944","","",
"Panama","PAN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2287078963476","88.8802864879312","89.5071544591936","90.1029586586728","90.652770024499","91.1081116637904","91.5552459558236","91.9940831867208","92.4249756568382","92.847828166253","93.2625736603317","93.6704041981704","94.0709941950723","94.4641652020307","94.8821903850648","95.4943440087645","95.9794520326648","96.3824189477176","","",
"Peru","PER","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6744603820728","81.3932389745675","82.100764128482","82.7975388201177","83.4833228865114","84.1579354237695","84.8222235458735","85.4756488401048","86.079144576656","86.6589827309648","87.2342743699525","87.8044898157138","88.3702198732903","88.9309655502386","89.4870471207912","90.0387245293951","90.5855694827726","91.1278709709881","","",
"Philippines","PHL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6015918657277","85.943990103705","86.3998005345548","86.8570791843157","87.3158278879401","87.776049783773","88.2377462570257","88.700920633956","89.1655737888347","89.631813529842","90.1041085593964","90.6000727925332","91.0956156818524","91.5908226923179","92.0855035498155","92.5798321377542","93.0737123074883","93.568376039874","","",
